name,lat,lng,category,banks_count_1km,banks_weight_1km,education_count_1km,education_weight_1km,health_count_1km,health_weight_1km,temples_count_1km,temples_weight_1km,other_count_1km,other_weight_1km,cafe_weight,poi_composite_score
Gakhu Sangita khaja ghar गाँखु संगिता खाजाघर,27.6846154,85.3964598,Restaurant,27,13.45948923434545,19,7.289418731893518,24,10.172781004549435,121,50.13240009595647,33,14.36384915974807,0.6173484952239897,1.8740607239743134
Dhaneshwar Dairy,27.6678072,85.3760296,Bakery,38,19.60061726137488,2,0.8125108499600547,9,3.4221855949294655,94,39.33929853871921,47,19.19020088149687,0.5,1.8730608746510908
Good Mood Food Cafe,27.6723939,85.4051633,Restaurant,18,9.686178846491394,62,21.886086734802763,48,20.284952647168243,27,11.929747423993028,40,16.74223621175324,0.7479905509956541,1.8629246137296347
LA: WO: Station,27.6797431,85.4429394,Restaurant,26,13.156922576275212,72,24.10054679243388,70,29.532879147225177,131,53.94732784532785,53,21.84626574739388,0.6678877412421497,1.8617195137211024
COFEE SHOP,27.674848,85.4084642,Coffee shop,20,11.022270558173096,78,28.48233581617055,78,33.261734572548576,38,16.180309450594656,51,21.31681756407607,0.5,1.8551909955171741
Him babu,27.658384,85.425281,American restaurant,33,15.34902702659449,104,33.8338641260672,77,31.30885075822033,102,42.518900098211034,43,16.66673513076043,0.5,1.8527437746544446
J.K. Rimjhim Food Stick,27.6670465,85.4104814,Asian restaurant,25,13.15756215413241,102,36.25015398345966,103,42.89910612306693,39,16.343383764629753,53,21.486088730604788,0.5,1.8512791964831978
Turning khaja ghar,27.665344,85.3747349,Tea store,36,18.546612686054043,2,0.8125108499600547,6,2.3078598137242223,60,25.54308401445528,39,16.074844622851842,0.6418816010661614,1.8463804826610088
Pokhrely dairy,27.6718027,85.3723581,Bakery,39,20.220379890908188,2,0.8125108499600547,9,3.4221855949294655,97,40.823169934204266,46,18.724015246192913,0.5,1.8413968005806658
KC fast food,27.6691004,85.3881307,Fast food restaurant,28,13.69390161595453,7,2.4417617719067644,12,5.315140822519915,130,53.6789844051691,43,18.490029256521193,0.5,1.8358632341591736
Agleshwori Laxmi Vojanalays and Khaja Ghar,27.6737968,85.3720042,Asian restaurant,38,19.511244603614077,2,0.8125108499600547,9,3.4221855949294655,109,44.754060141385295,44,17.658437855630858,0.5,1.8283069191977526
Khushi Khaja Ghar,27.6658123,85.4100564,Asian restaurant,24,12.645034404667314,95,33.544667208476284,92,39.01684038713104,38,16.015415494161513,52,21.14398346743835,0.5801028097535045,1.8271397000290757
The Biryani house,27.6654493,85.3916384,Family restaurant,21,10.56782577836455,12,3.766568321986368,15,6.864499672701617,61,26.217814906410513,33,14.316929941711724,0.8718451308527989,1.8262353948551944
bhaktapur nepal,27.6716863,85.4078543,Bar,21,11.252636849236868,80,28.832463810520686,75,32.30468965707516,36,15.561904903046143,49,20.424229226647938,0.5,1.8256268465886103
Chiya Pasal,27.6578507,85.4284849,Coffee shop,34,15.97167818952643,90,28.603496663035333,70,28.858432835171666,110,45.04872082342788,37,14.180196312913829,0.55053924601816,1.8229114143534064
Shashil group,27.6716926,85.4078369,Coffee shop,21,11.252636849236868,80,28.832463810520686,75,32.30468965707516,36,15.561904903046143,48,20.082959385370348,0.5,1.8228074055547236
"Khaja ghar, Gankhu",27.6846325,85.397554,Restaurant,27,13.45948923434545,24,9.85212520645417,22,9.536914410245295,113,46.44772026803015,36,15.839315592408974,0.55053924601816,1.8173391571315123
KFC Head Office,27.673364,85.4014606,American restaurant,22,11.684980521692916,53,18.96034866704964,44,19.065457045640795,35,15.352159819624807,41,16.79253267714523,0.6010784920363198,1.8113537798565988
Sneha's Cake Spot,27.685249,85.3780652,Cafe,38,19.168421035613505,2,0.8099228582392453,8,3.0261021487395148,131,54.165787267156546,42,17.382189905848282,0.5,1.8097328582376822
King Everest Restro,27.6678954,85.3803369,Restaurant,33,16.148366121275874,3,1.1530210087285364,8,2.961620030054819,117,48.607408030566035,41,17.09662641167719,0.5,1.8066315591283175
Readers Hub,27.6745681,85.3671589,Coffee store,28,14.58768646983564,2,0.8125108499600547,4,1.6772337972452762,39,16.280122082739013,30,11.733519348553362,0.9161209304637208,1.8048403021365158
Jigri Sekuwa - Kaushaltar,27.6748348,85.3664118,Pub,28,14.58768646983564,2,0.8125108499600547,4,1.6772337972452762,32,13.410079481012534,30,11.733519348553362,0.9327292763448347,1.8037212706021335
TAJ KHAJA ghar,27.6760772,85.4085931,Restaurant,19,10.480095696490622,75,27.387891371633604,75,32.346314502895,36,15.55763644257368,48,19.738761184239568,0.5,1.802330115171098
Dhruba Dai ko Khaja ghar,27.6659785,85.3811407,Restaurant,29,14.202528939547204,2,0.8125108499600547,8,2.961620030054819,88,36.61384956411152,37,15.75763170256758,0.6748370656573115,1.7998459270934484
Divyashree Restaurant And Banquet,27.6720143,85.4044925,Restaurant,18,9.686178846491394,61,21.441642290284246,46,19.59244117265078,25,11.176111668617358,39,16.409908625546652,0.6924208470843213,1.792540071512954
Swadishta Momo And Fast Food,27.6746014,85.4072186,Restaurant,17,9.443321703625,70,25.61838552192684,64,28.057881318663505,35,15.041927931642077,41,17.133977096187024,0.5801028097535045,1.7919897093236914
DHANAKUTE LUNGAKO KHAJA GHAR धनकुटे लुङ्गाको खाजा घर,27.6683972,85.3838129,Coffee shop,28,13.3686046156693,2,0.8051949217581521,8,2.961620030054819,127,52.38168733535663,38,16.015917158832945,0.6010784920363198,1.7904289366868018
Sekuwa ghar,27.657943,85.428135,Barbecue restaurant,34,15.97167818952643,92,29.342493965236237,70,28.858432835171666,113,46.78658573938652,39,14.739208658617532,0.5,1.7900209320470588
Suravi Dairy,27.6665326,85.3738727,Bakery,36,18.546612686054043,2,0.8125108499600547,6,2.3078598137242223,65,27.52002032153878,39,16.220284529171746,0.5801028097535045,1.7899541021418364
La Bella Restro srijananagar bhaktapur,27.6723507,85.4052033,Cafe,18,9.686178846491394,62,21.886086734802763,49,20.63110649333442,27,11.929747423993028,40,16.74223621175324,0.6748370656573115,1.7898493833365645
Food Point Restro,27.6749704,85.4451027,Restaurant,27,13.58981303740766,75,24.891361891547582,73,31.297837579221753,138,56.91975006421937,57,23.728013776024902,0.5,1.7804672577032774
Namaste khaja ghar,27.6666809,85.3734376,Restaurant,35,18.116543912841177,2,0.8125108499600547,6,2.3078598137242223,64,27.14844935743605,39,16.220284529171746,0.5801028097535045,1.7783855740878614
Mushroom Hub Cafe and Fast Food,27.6789691,85.4024622,Cafe,20,10.697114825444077,54,19.421157412749743,45,19.074740271940396,41,17.728130898417994,38,16.415124061169927,0.5801028097535045,1.7779504549061045
Baskota Khaja Ghar,27.6652518,85.3798063,Restaurant,32,15.803496833249149,2,0.8125108499600547,8,2.961620030054819,81,33.84996552297379,38,16.09736062353901,0.6173484952239897,1.7752428840663197
Kumar Khaja Ghar कुमार खाजा घर,27.6632167,85.4110133,Fast food restaurant,23,12.138090153241807,101,35.77488954052602,93,38.45702909086796,44,18.83588968610256,47,18.748432415315012,0.5,1.7665619613097598
Siddhibinayak Bakers House,27.6743321,85.3709832,Bakery,35,18.225366094498057,2,0.8125108499600547,9,3.4221855949294655,91,37.736303648713466,41,16.19195562441415,0.55053924601816,1.7643019764514447
Nashir Shekh Halal meat shop,27.6890815,85.3896465,Restaurant,18,8.949710928877257,2,0.8179250794674757,3,1.24614796727813,123,50.69631843395816,34,13.815425500766725,0.887758591913862,1.7638209089630457
Basu ko pasal,27.6836829,85.4369235,Tea store,25,12.730887781634326,76,25.52354777002463,75,31.771728033685157,113,47.21611525717785,68,26.820566254293897,0.5,1.7614658475318423
Ohmsahi dalmot factory,27.6678466,85.3821615,Bakery,30,14.51969279200517,3,1.1530210087285364,8,2.961620030054819,122,50.55287988107475,39,16.347059216629802,0.55053924601816,1.7597861532655652
Sanu Mo:Mo: Center and Bhojanalay,27.6718939,85.4062693,Dumpling restaurant,18,9.686178846491394,68,24.5941765869585,52,21.908772029416152,33,14.425164646097453,40,16.612611464725127,0.6010784920363198,1.754343933642921
bhanye,27.6748627,85.4459376,Coffee shop,26,12.987463794793213,68,22.70624863291067,70,30.207262741568297,125,51.73982912260969,56,23.25786755876799,0.55053924601816,1.7522885147091545
Takila tea sallaghari outlet,27.6701624,85.4075394,Restaurant,21,10.926884010577307,80,28.892327756175582,71,30.537052328956293,31,13.469148690004854,45,18.846725271932296,0.5,1.7493123000293265
Janakpur Sweet and chat house,27.6778068,85.4078506,Family restaurant,17,9.443321703625,63,22.483837798584347,49,21.099759013128615,37,15.965568127525305,38,15.62101518452129,0.6010784920363198,1.7474790711737644
Neewaaz Restaurant With Snooker,27.6888596,85.3793205,Restaurant,24,11.559967366127514,1,0.34523809524957483,4,1.6401394654825556,117,48.609151324935986,41,16.75977172345084,0.7549398754108159,1.7419557159454144
Mohan Newa Khazaghar,27.6729566,85.4052439,Restaurant,18,9.686178846491394,62,21.886086734802763,48,20.284952647168243,30,13.129028217604004,41,17.25594572844643,0.6010784920363198,1.7360671884586574
Mitho chiya nasta pasal,27.666006,85.4099179,Tea store,24,12.645034404667314,93,32.9474449861713,90,38.25386999509253,37,15.615415494108177,52,21.14398346743835,0.5,1.7328788561991177
"Chicken Hub and Crunchy Fried Chicken, Balkot",27.6686449,85.3654345,Chicken restaurant,25,12.947439797861305,2,0.8125108499600547,3,1.0444519779701318,37,15.6602801668516,21,8.415370300809125,0.9264901775334962,1.7328281504290237
Shrestha Cold Store,27.6665662,85.3886581,Bar,21,10.56782577836455,7,2.2537416944620325,11,5.070824707452847,88,37.23069539708355,29,12.399452921746022,0.7632818452656526,1.7309546680061323
रेष्मा खाजा पसल,27.6743633,85.3707449,Bed & breakfast,34,17.968223237333092,2,0.8125108499600547,6,2.164934524978198,84,35.04800859236949,40,15.68667589438822,0.55053924601816,1.7238996892301102
Lakhe Food Land,27.6748528,85.4456897,Fast food restaurant,26,12.987463794793213,70,23.42065330335304,71,30.552941753925868,127,52.459016797725376,56,23.25786755876799,0.5,1.7201196057795123
Kaliyuga Cafe,27.6746014,85.3670638,Cafe,28,14.58768646983564,2,0.8125108499600547,4,1.6772337972452762,38,15.930915733517546,30,11.733519348553362,0.8296959026118738,1.7155330126920467
Hamro khaza ghar,27.6788593,85.4085225,Tea store,17,9.443321703625,60,21.12062322495655,52,22.38861314969585,36,15.521123683006788,34,14.390956651806237,0.6010784920363198,1.7153710968609586
Sudip,27.6846682,85.3947168,Pub,28,13.775471249463852,14,5.529256306699638,15,6.7268443152189175,132,54.60699637085652,34,14.50785887881139,0.5,1.714154143791848
Ganesh khaja ghar,27.6789822,85.4037079,Restaurant,20,10.697114825444077,55,19.782268523886316,45,19.074740271940396,33,14.487993403451863,37,16.00263604502834,0.55053924601816,1.711432278004518
Gopal Khaja Ghar,27.6775961,85.4075601,Restaurant,17,9.443321703625,63,22.379903512834307,48,20.427131082801655,36,15.56547182867784,38,15.62101518452129,0.5801028097535045,1.71056208521802
Deurali khaja ghar Darjeeling height fyafuulla tol,27.6563856,85.4299725,Restaurant,31,14.884060592058471,78,23.797981465786137,60,25.278677640855676,56,23.364555699859128,32,12.384960810167573,0.6811813017898243,1.7099783786842417
Warm Delight Bakery,27.674833,85.3696693,Wholesale bakery,29,15.197805924839841,2,0.8125108499600547,4,1.6772337972452762,56,23.36799776159777,35,13.617190346674786,0.7021569840726396,1.7086501036216208
Kausee Newari Resturant,27.6781112,85.4074216,Restaurant,17,9.443321703625,62,21.83150375412832,47,19.891406938722902,36,15.527418680141281,35,14.779845540741421,0.6010784920363198,1.707271827147113
CHOPSTICK,27.6689815,85.4057539,Fast food restaurant,17,9.11469574474096,70,25.087400933510008,49,20.536833046929114,26,11.510471968956947,39,16.36548420781685,0.6306420557716643,1.7051201593377943
Sheraton Banquet,27.6630623,85.442084,Bar,24,11.187648145195961,60,18.049677535143296,53,21.986246164535356,118,48.296410026268525,36,15.088921041520798,0.7286174105755541,1.7030623325497416
Brothers cafe.,27.6667533,85.3726955,Coffee shop,34,17.60560346496475,2,0.8125108499600547,6,2.3078598137242223,59,25.171900853306745,37,15.475145677569671,0.55053924601816,1.702108644271259
Hindunagar Momo Centre,27.6833348,85.4012721,Momo restaurant,25,12.684198621001379,36,13.520770456460275,38,16.28610767901982,61,25.2928550111155,33,14.291189987121433,0.5,1.7018691992517718
Kafle dairy and coffee shop,27.6832028,85.4013576,Coffee shop,25,12.684198621001379,36,13.520770456460275,38,16.28610767901982,60,24.88304641624389,33,14.291189987121433,0.5,1.7014920840136916
sujan1234,27.6577909,85.4323594,Bakery,36,16.74348773152697,85,25.75874398852146,65,27.49454551590614,101,41.064949018810104,35,13.371356735454885,0.5,1.7005407639924388
Duwakot,27.6792,85.4024919,Asian restaurant,20,10.697114825444077,53,19.23597222754707,45,19.074740271940396,41,17.728130898417994,38,16.415124061169927,0.5,1.6970768993032106
Sathi Bhai Dairy and Bakery Farm,27.6798284,85.3713778,Bakery,28,14.141630880030917,2,0.8099228582392453,6,2.376404059064267,107,44.65946341453388,34,13.456201970080702,0.6418816010661614,1.69652268244289
"Sarswati khajaghar Gankhu सरस्वति खाना तथा खाजा घर,गाँखु",27.6864771,85.3971473,Restaurant,26,13.216632091479056,16,6.43160053753987,13,5.739348083170112,92,37.922754183448106,28,12.245374759871893,0.5801028097535045,1.694691887978736
New Diamond Restaurant,27.6788591,85.4085359,Fast food restaurant,17,9.443321703625,60,21.12062322495655,52,22.38861314969585,36,15.521123683006788,34,14.390956651806237,0.5801028097535045,1.694472911382852
Bhakta,27.6747541,85.4460334,Fast food restaurant,25,12.499737363878118,67,22.317359743975484,70,30.207262741568297,125,51.73982912260969,56,23.25786755876799,0.5,1.6940264310991944
MOMO MUNI CAFE,27.6721982,85.4058445,Family restaurant,18,9.686178846491394,64,22.689007767038007,51,21.69176465820551,31,13.685255080799624,41,17.126320981418317,0.55053924601816,1.6920410961656454
CR7 chiya ghar,27.6647937,85.3718426,Cafe,28,14.578043295306532,2,0.8125108499600547,4,1.6772337972452762,48,20.76786943885351,29,12.266901207934401,0.7021569840726396,1.6897720849710145
"Suryabinayak-4, Naya Basti, Bagar.",27.6684272,85.3838046,Coffee shop,28,13.3686046156693,2,0.8051949217581521,8,2.961620030054819,127,52.38168733535663,38,16.015917158832945,0.5,1.6897238894830258
Kallaiya sekuwa & Tas center,27.667801,85.3865525,Restaurant,25,12.148295416745412,4,1.4815856097126785,11,4.493542995416217,121,50.248045979182336,35,14.471359649020586,0.5,1.6881465725012554
Chautari chiya adda,27.6816716,85.4104162,Coffee shop,16,9.09988736018086,54,19.772588148110124,50,21.286532792436503,34,14.222538636691228,30,12.792907773639687,0.6516177380544796,1.6871052083873435
Subecchya Restaurant (Shree Ram Birbal),27.6767355,85.4056893,Asian restaurant,19,10.033401068726926,60,21.469210398290706,46,19.857174869317227,36,15.630507102100351,36,15.013456154124844,0.55053924601816,1.6781654128783168
The Burger King & Crunchy Fried Chicken,27.6893789,85.3895401,Fast food restaurant,18,8.949710928877257,2,0.8179250794674757,3,1.24614796727813,117,48.47546977569659,32,13.07690489648487,0.8256215064178021,1.67813507047188
Yummy Laphing Center,27.6647035,85.3670857,Chinese restaurant,25,12.947439797861305,2,0.8125108499600547,3,1.0444519779701318,38,16.13329474229203,21,8.415370300809125,0.8929318759439897,1.672043952096414
Gankhu Restaurant,27.6851312,85.3950065,Restaurant,25,12.291397900930148,14,5.529256306699638,15,6.7268443152189175,129,53.38627971939713,33,14.109942249444847,0.5,1.666732116556727
Unique dairy,27.6750214,85.369669,Bakery,29,15.197805924839841,2,0.8125108499600547,4,1.6772337972452762,57,23.787065615736616,35,13.617190346674786,0.6678877412421497,1.666639704058884
My Cafe,27.6720649,85.4063076,Coffee shop,18,9.686178846491394,68,24.5941765869585,52,21.908772029416152,33,14.425164646097453,41,17.126320981418317,0.5,1.6597302593511163
Ningleku House,27.6701266,85.4026572,Assamese restaurant,17,9.11469574474096,58,20.3799520255821,44,18.618228515635742,23,10.417065907266492,42,17.530944631204466,0.55053924601816,1.6594480976892663
Kings Cafe,27.6745825,85.3677414,Coffee shop,29,15.197805924839841,2,0.8125108499600547,4,1.6772337972452762,40,16.617899860521177,31,12.107428930301037,0.7455186966642976,1.657318771704765
Gorkhali Mo:Mo,27.6816241,85.4104302,Restaurant,16,9.09988736018086,54,19.772588148110124,51,21.500818506763032,34,14.222538636691228,30,12.792907773639687,0.6173484952239897,1.6572790718324089
Harman Live Bakery,27.6702645,85.3649554,Bakery,25,12.947439797861305,2,0.8125108499600547,3,1.0444519779701318,31,12.941867657769954,21,8.22650285567384,0.8722883706348057,1.6550198128755558
Little eatery,27.6676516,85.3875564,Restaurant,24,11.855820726648524,5,1.6690856097322098,11,4.493542995416217,112,46.74754797491751,37,15.361099769047634,0.5,1.649928313519283
Dhuncho Street Food Khaja Ghar,27.6890136,85.3801206,Restaurant,24,11.559967366127514,1,0.34523809524957483,4,1.6401394654825556,119,49.35232015585599,41,16.75977172345084,0.6516177380544796,1.6441181618301992
